text,label
Physical,0
Review,0
Letters,0
119,0
16,0
161101,0
arXiv,1
1710,0
05832,0
Bibcode,0
2017PhRvL,0
119p1101A,0
doi,0
10,0
1103,0
PhysRevLett,0
119,0
161101,0
PMID,0
29099225,0
S2CID,0
217163611,0
,0
Wald,0
1984,0
pp,0
124,0
125,0
Saa,0
Alberto,1
Santarelli,0
Raphael,0
18,0
July,0
2011,0
Destroying,0
a,1
near,0
extremal,1
Kerr,0
Newman,0
black,0
hole,0
Physical,0
Review,0
D,0
84,0
2,0
027501,0
arXiv,1
1105,0
3950,0
Bibcode,0
2011PhRvD,0
84b7501S,0
doi,0
10,0
1103,0
PhysRevD,0
84,0
027501,0
S2CID,0
118487989,0
,0
Misner,0
Thorne,0
Wheeler,0
1973,0
p,0
848,0
Davies,0
Paul,0
1992,0
The,0
New,0
Physics,0
illustrated,1
ed,1
Cambridge,0
University,1
Press,0
p,0
26,0
ISBN,1
978,0
0,0
521,0
43831,0
5,0
Archived,1
from,0
the,0
original,1
on,1
17,0
August,1
2021,0
Retrieved,0
25,0
September,0
2020,0
Extract,1
of,1
page,0
26,0
Archived,1
15,0
August,1
2021,0
at,1
the,0
Wayback,0
Machine,0
Fleisch,0
Daniel,0
Kregenow,0
Julia,0
2013,0
A,1
Student,0
s,0
Guide,0
to,0
the,0
Mathematics,0
of,1
Astronomy,1
illustrated,1
ed,1
Cambridge,0
University,1
Press,0
p,0
168,0
ISBN,1
978,0
1,0
107,0
03494,0
5,0
Archived,1
from,0
the,0
original,1
on,1
17,0
August,1
2021,0
Retrieved,0
25,0
September,0
2020,0
Extract,1
of,1
page,0
168,0
Archived,1
17,0
August,1
2021,0
at,1
the,0
Wayback,0
Machine,0
Wheeler,0
2007,0
p,0
179,0
Carroll,0
2004,0
Ch,0
5,0
4,0
and,1
7,0
3,0
,0
Singularities,0
and,1
Black,0
Holes,0
Lightcones,0
and,1
Causal,0
Structure,0
plato,0
stanford,0
edu,1
Stanford,0
Encyclopedia,1
of,1
Philosophy,0
Archived,1
from,0
the,0
original,1
on,1
17,0
May,0
2019,0
Retrieved,0
11,0
March,0
2018,0
,0
Carroll,0
2004,0
p,0
217,0
Carroll,0
2004,0
p,0
218,0
,0
Inside,1
a,1
black,0
hole,0
Knowing,0
the,0
universe,1
and,1
its,1
secrets,0
Archived,1
from,0
the,0
original,1
on,1
23,0
April,1
2009,0
Retrieved,0
26,0
March,0
2009,0
,0
,0
What,0
happens,0
to,0
you,0
if,1
you,0
fall,0
into,1
a,1
black,0
hole,0
math,0
ucr,1
edu,1
John,0
Baez,0
Archived,1
from,0
the,0
original,1
on,1
13,0
February,0
2019,0
Retrieved,0
11,0
March,0
2018,0
,0
Carroll,0
2004,0
p,0
222,0
,0
Watch,0
Three,0
Ways,0
an,1
Astronaut,1
Could,0
Fall,0
Into,1
a,1
Black,0
Hole,0
1,0
February,0
2014,0
Archived,1
from,0
the,0
original,1
on,1
15,0
April,1
2019,0
Retrieved,0
13,0
March,0
2018,0
,0
Emparan,1
R,0
Reall,0
H,0
S,0
2008,0
Black,0
Holes,0
in,1
Higher,0
Dimensions,0
Living,0
Reviews,0
in,1
Relativity,0
11,0
6,0
6,0
arXiv,1
0801,0
3471,0
Bibcode,0
2008LRR,0
11,0
6E,0
doi,0
10,0
12942,0
lrr,0
2008,0
6,0
PMC,0
5253845,0
PMID,0
28163607,0
,0
Obers,1
N,0
A,1
2009,0
Papantonopoulos,0
Eleftherios,1
ed,1
Physics,0
of,1
Black,0
Holes,0
PDF,0
Lecture,0
Notes,0
in,1
Physics,0
Vol,0
769,0
Berlin,0
Heidelberg,0
pp,0
211,0
258,0
arXiv,1
0802,0
0519,0
Bibcode,0
2009LNP,0
769,0
P,0
doi,0
10,0
1007,0
978,0
3,0
540,0
88460,0
6,0
ISBN,1
978,0
3,0
540,0
88459,0
0,0
Archived,1
PDF,0
from,0
the,0
original,1
on,1
26,0
July,0
2018,0
Retrieved,0
27,0
July,0
2018,0
,0
Hawking,0
Ellis,1
1973,0
Ch,0
9,0
3,0
Smarr,0
L,0
1973,0
Surface,0
Geometry,0
of,1
Charged,0
Rotating,0
Black,0
Holes,0
Physical,0
Review,0
D,0
7,0
2,0
289,0
295,0
Bibcode,0
1973PhRvD,0
7,0
289S,0
doi,0
10,0
1103,0
PhysRevD,0
7,0
289,0
,0
Visser,0
M,0
22,0
January,0
2009,0
The,0
Kerr,0
spacetime,0
A,1
brief,0
introduction,1
In,1
Wiltshire,0
D,0
L,0
Visser,0
M,0
Scott,0
S,0
M,0
eds,1
The,0
Kerr,0
Spacetime,0
Rotating,0
Black,0
Holes,0
in,1
General,0
Relativity,0
Cambridge,0
University,1
Press,0
arXiv,1
0706,0
0622,0
ISBN,1
978,0
052188512,0
6,0
Archived,1
from,0
the,0
original,1
on,1
20,0
May,0
2020,0
Retrieved,0
12,0
January,0
2020,0
,0
Delgado,0
J,0
F,0
M,0
Herdeiro,0
C,0
A,1
R,0
Radu,0
E,1
2018,0
Horizon,0
geometry,0
for,0
Kerr,0
black,0
holes,0
with,0
synchronized,0
hair,0
Physical,0
Review,0
D,0
97,0
12,0
124012,0
arXiv,1
1804,0
04910,0
Bibcode,0
2018PhRvD,0
97l4012D,0
doi,0
10,0
1103,0
PhysRevD,0
97,0
124012,0
hdl,0
10773,0
24121,0
S2CID,0
55732213,0
,0
Carroll,0
2004,0
p,0
205,0
Carroll,0
2004,0
pp,0
264,0
265,0
Carroll,0
2004,0
p,0
252,0
,0
Sizes,0
of,1
Black,0
Holes,0
How,0
Big,0
is,1
a,1
Black,0
Hole,0
Sky,0
Telescope,0
22,0
July,0
2014,0
Archived,1
from,0
the,0
original,1
on,1
3,0
April,1
2019,0
Retrieved,0
9,0
October,1
2018,0
,0
Lewis,0
G,0
F,0
Kwan,0
J,0
2007,0
No,0
Way,0
Back,0
Maximizing,0
Survival,0
Time,0
Below,0
the,0
Schwarzschild,0
Event,1
Horizon,0
Publications,0
of,1
the,0
Astronomical,1
Society,0
of,1
Australia,1
24,0
2,0
46,0
52,0
arXiv,1
0705,0
1029,0
Bibcode,0
2007PASA,0
24,0
46L,0
doi,0
10,0
1071,0
AS07012,1
S2CID,0
17261076,0
,0
Wheeler,0
2007,0
p,0
182,0
Carroll,0
2004,0
pp,0
257,0
259,0
and,1
265,0
266,0
Droz,0
S,0
Israel,1
W,0
Morsink,0
S,0
M,0
1996,0
Black,0
holes,0
the,0
inside,1
story,0
Physics,0
World,0
9,0
1,0
34,0
37,0
Bibcode,0
1996PhyW,0
9,0
34D,0
doi,0
10,0
1088,0
2058,0
7058,0
9,0
1,0
26,0
,0
Carroll,0
2004,0
p,0
266,0
Poisson,0
E,1
Israel,1
W,0
1990,0
Internal,1
structure,0
of,1
black,0
holes,0
Physical,0
Review,0
D,0
41,0
6,0
1796,0
1809,0
Bibcode,0
1990PhRvD,0
41,0
1796P,0
doi,0
10,0
1103,0
PhysRevD,0
41,0
1796,0
PMID,0
10012548,0
,0
Wald,0
1984,0
p,0
212,0
Hamade,0
R,0
1996,0
Black,0
Holes,0
and,1
Quantum,0
Gravity,0
Cambridge,0
Relativity,0
and,1
Cosmology,0
University,1
of,1
Cambridge,0
Archived,1
from,0
the,0
original,1
on,1
7,0
April,1
2009,0
Retrieved,0
26,0
March,0
2009,0
,0
Palmer,0
D,0
Ask,1
an,1
Astrophysicist,1
Quantum,0
Gravity,0
and,1
Black,0
Holes,0
NASA,0
Archived,1
from,0
the,0
original,1
on,1
28,0
March,0
2009,0
Retrieved,0
26,0
March,0
2009,0
,0
Cramer,0
Claes,0
R,0
1997,0
Using,1
the,0
Uncharged,1
Kerr,0
Black,0
Hole,0
as,1
a,1
Gravitational,0
Mirror,0
General,0
Relativity,0
and,1
Gravitation,0
29,0
4,0
445,0
454,0
arXiv,1
gr,0
qc,0
9510053,0
Bibcode,0
1997GReGr,0
29,0
445C,0
doi,0
10,0
1023,0
A,1
1018878515046,0
S2CID,0
9517046,0
,0
Nitta,0
Daisuke,0
Chiba,0
Takeshi,0
Sugiyama,0
Naoshi,0
September,0
2011,0
Shadows,0
of,1
colliding,0
black,0
holes,0
Physical,0
Review,0
D,0
84,0
6,0
063008,0
arXiv,1
1106,0
2425,0
Bibcode,0
2011PhRvD,0
84f3008N,0
doi,0
10,0
1103,0
PhysRevD,0
84,0
063008,0
S2CID,0
119264596,0
,0
Bardeen,0
James,0
M,0
Press,0
William,0
H,0
Teukolsky,0
Saul,0
A,1
1,0
December,0
1972,0
Rotating,0
Black,0
Holes,0
Locally,0
Nonrotating,0
Frames,0
Energy,1
Extraction,1
and,1
Scalar,0
Synchrotron,0
Radiation,0
The,0
Astrophysical,1
Journal,0
178,0
347,0
370,0
Bibcode,0
1972ApJ,0
178,0
347B,0
doi,0
10,0
1086,0
151796,0
,0
,0
Black,0
Hole,0
Calculator,0
Fabio,0
Pacucci,0
Archived,1
from,0
the,0
original,1
on,1
21,0
October,1
2020,0
Retrieved,0
29,0
September,0
2020,0
,0
Visser,0
Matt,0
2007,0
The,0
Kerr,0
spacetime,0
A,1
brief,0
introduction,1
page,0
35,0
Fig,0
3,0
arXiv,1
0706,0
0622,0
gr,0
qc,0
,0
Carroll,0
2004,0
Ch,0
6,0
6,0
Carroll,0
2004,0
Ch,0
6,0
7,0
Misner,0
Thorne,0
Wheeler,0
1973,0
Box,0
25,0
6,0
Bardeen,0
J,0
M,0
1972,0
Rotating,0
black,0
holes,0
locally,0
nonrotating,0
frames,0
energy,1
extraction,1
and,1
scalar,0
synchrotron,0
radiation,0
The,0
Astrophysical,1
Journal,0
178,0
347,0
370,0
Bibcode,0
1972ApJ,0
178,0
347B,0
doi,0
10,0
1086,0
151796,0
,0
,0
First,0
proof,0
of,1
black,0
hole,0
plunging,0
regions,0
Department,0
of,1
Physics,0
University,1
of,1
Oxford,1
16,0
May,0
2024,0
,0
Mummery,0
Andrew,1
Ingram,1
Adam,1
Davis,0
Shane,0
Fabian,0
Andrew,1
June,0
2024,0
Continuum,0
emission,1
from,0
within,0
the,0
plunging,0
region,0
of,1
black,0
hole,0
discs,0
Monthly,0
Notices,0
of,1
the,0
Royal,0
Astronomical,1
Society,0
531,0
1,0
366,0
386,0
arXiv,1
2405,0
09175,0
doi,0
10,0
1093,0
mnras,0
stae1160,0
,0
Einstein,1
A,1
1939,0
On,1
A,1
Stationary,0
System,0
With,0
Spherical,0
Symmetry,0
Consisting,0
of,1
Many,0
Gravitating,0
Masses,0
PDF,0
Annals,1
of,1
Mathematics,0
40,0
4,0
922,0
936,0
Bibcode,0
1939AnMat,0
40,0
922E,0
doi,0
10,0
2307,0
1968902,0
JSTOR,0
1968902,0
S2CID,0
55495712,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
28,0
February,0
2019,0
,0
Kerr,0
R,0
P,0
2009,0
The,0
Kerr,0
and,1
Kerr,0
Schild,0
metrics,0
In,1
Wiltshire,0
D,0
L,0
Visser,0
M,0
Scott,0
S,0
M,0
eds,1
The,0
Kerr,0
Spacetime,0
Cambridge,0
University,1
Press,0
arXiv,1
0706,0
1109,0
Bibcode,0
2007arXiv0706,0
1109K,0
ISBN,1
978,0
0,0
521,0
88512,0
6,0
,0
Findley,0
Kate,0
27,0
December,0
2019,0
The,0
Discovery,0
of,1
Black,0
Holes,0
From,0
Theory,0
to,0
Actuality,1
Wondrium,0
Daily,0
Retrieved,0
29,0
June,0
2022,0
,0
Hawking,0
S,0
W,0
Penrose,0
R,0
January,0
1970,0
The,0
Singularities,0
of,1
Gravitational,0
Collapse,0
and,1
Cosmology,0
Proceedings,0
of,1
the,0
Royal,0
Society,0
A,1
314,0
1519,0
529,0
548,0
Bibcode,0
1970RSPSA,0
314,0
529H,0
doi,0
10,0
1098,0
rspa,0
1970,0
0021,0
JSTOR,0
2416467,0
,0
Pacucci,0
F,0
Ferrara,0
A,1
Grazian,0
A,1
Fiore,0
F,0
Giallongo,0
E,1
2016,0
First,0
Identification,1
of,1
Direct,0
Collapse,0
Black,0
Hole,0
Candidates,0
in,1
the,0
Early,1
Universe,1
in,1
CANDELS,0
GOODS,0
S,0
Mon,0
Not,0
R,0
Astron,1
Soc,0
459,0
2,0
1432,0
arXiv,1
1603,0
08522,0
Bibcode,0
2016MNRAS,0
459,0
1432P,0
doi,0
10,0
1093,0
mnras,0
stw725,0
S2CID,0
118578313,0
,0
Carr,0
B,0
J,0
2005,0
Primordial,0
Black,0
Holes,0
Do,0
They,0
Exist,1
and,1
Are,1
They,0
Useful,1
In,1
Suzuki,0
H,0
Yokoyama,0
J,0
Suto,0
Y,0
Sato,0
K,0
eds,1
Inflating,1
Horizon,0
of,1
Particle,0
Astrophysics,1
and,1
Cosmology,0
Universal,1
Academy,1
Press,0
pp,0
astro,1
ph,0
0511743,0
arXiv,1
astro,1
ph,0
0511743,0
Bibcode,0
2005astro,0
ph,0
11743C,0
ISBN,1
978,0
4,0
946443,0
94,0
7,0
,0
,0
Ripped,0
Apart,1
by,0
a,1
Black,0
Hole,0
ESO,1
Press,0
Release,0
Archived,1
from,0
the,0
original,1
on,1
21,0
July,0
2013,0
Retrieved,0
19,0
July,0
2013,0
,0
Carroll,0
2004,0
Section,0
5,0
8,0
Rees,0
M,0
J,0
Volonteri,0
M,0
2007,0
Karas,0
V,0
Matt,0
G,0
eds,1
Massive,0
black,0
holes,0
Formation,0
and,1
evolution,1
Proceedings,0
of,1
the,0
International,1
Astronomical,1
Union,1
Vol,0
238,0
pp,0
51,0
58,0
arXiv,1
astro,1
ph,0
0701512,0
Bibcode,0
2007IAUS,0
238,0
51R,0
doi,0
10,0
1017,0
S1743921307004681,0
ISBN,1
978,0
0,0
521,0
86347,0
6,0
S2CID,0
14844338,0
,0
Bañados,0
Eduardo,1
Venemans,0
Bram,0
P,0
Mazzucchelli,0
Chiara,0
Farina,0
Emanuele,1
P,0
Walter,0
Fabian,0
Wang,0
Feige,0
Decarli,0
Roberto,0
Stern,0
Daniel,0
Fan,0
Xiaohui,0
Davies,0
Frederick,0
B,0
Hennawi,0
Joseph,0
F,0
1,0
January,0
2018,0
An,1
800,0
million,0
solar,0
mass,0
black,0
hole,0
in,1
a,1
significantly,0
neutral,0
Universe,1
at,1
a,1
redshift,0
of,1
7,0
5,0
Nature,0
553,0
7689,0
473,0
476,0
arXiv,1
1712,0
01860,0
Bibcode,0
2018Natur,0
553,0
473B,0
doi,0
10,0
1038,0
nature25180,0
PMID,0
29211709,0
S2CID,0
205263326,0
,0
Penrose,0
R,0
2002,0
Gravitational,0
Collapse,0
The,0
Role,0
of,1
General,0
Relativity,0
PDF,0
General,0
Relativity,0
and,1
Gravitation,0
34,0
7,0
1141,0
Bibcode,0
2002GReGr,0
34,0
1141P,0
doi,0
10,0
1023,0
A,1
1016578408204,0
S2CID,0
117459073,0
Archived,1
from,0
the,0
original,1
PDF,0
on,1
26,0
May,0
2013,0
,0
Philip,0
Gibbs,0
Is,1
the,0
Big,0
Bang,0
a,1
black,0
hole,0
John,0
Baez,0
Archived,1
from,0
the,0
original,1
on,1
31,0
December,0
2018,0
Retrieved,0
16,0
March,0
2018,0
,0
Giddings,0
S,0
B,0
Thomas,0
S,0
2002,0
High,0
energy,1
colliders,0
as,1
black,0
hole,0
factories,0
The,0
end,1
of,1
short,0
distance,0
physics,0
Physical,0
Review,0
D,0
65,0
5,0
056010,0
arXiv,1
hep,0
ph,0
0106219,0
Bibcode,0
2002PhRvD,0
65e6010G,0
doi,0
10,0
1103,0
PhysRevD,0
65,0
056010,0
S2CID,0
1203487,0
,0
Harada,0
T,0
2006,0
Is,1
there,0
a,1
black,0
hole,0
minimum,0
mass,0
Physical,0
Review,0
D,0
74,0
8,0
084004,0
arXiv,1
gr,0
qc,0
0609055,0
Bibcode,0
2006PhRvD,0
74h4004H,0
doi,0
10,0
1103,0
PhysRevD,0
74,0
084004,0
S2CID,0
119375284,0
,0
Arkani,1
Hamed,0
N,0
Dimopoulos,0
S,0
Dvali,0
G,0
1998,0
The,0
hierarchy,0
problem,0
and,1
new,0
dimensions,0
at,1
a,1
millimeter,0
Physics,0
Letters,0
B,0
429,0
3,0
4,0
263,0
272,0
arXiv,1
hep,0
ph,0
9803315,0
Bibcode,0
1998PhLB,0
429,0
263A,0
doi,0
10,0
1016,0
S0370,0
2693,0
98,0
00466,0
3,0
S2CID,0
15903444,0
,0
LHC,0
Safety,0
Assessment,1
Group,0
2008,0
Review,0
of,1
the,0
Safety,0
of,1
LHC,0
Collisions,0
PDF,0
Journal,0
of,1
Physics,0
G,0
Nuclear,0
Physics,0
35,0
11,0
115004,0
arXiv,1
0806,0
3414,0
Bibcode,0
2008JPhG,0
35k5004E,0
doi,0
10,0
1088,0
0954,0
3899,0
35,0
11,0
115004,0
S2CID,0
53370175,0
Archived,1
PDF,0
from,0
the,0
original,1
on,1
14,0
April,1
2010,0
,0
Cavaglià,0
M,0
2010,0
Particle,0
accelerators,1
as,1
black,0
hole,0
factories,0
Einstein,1
Online,1
4,0
1010,0
Archived,1
from,0
the,0
original,1
on,1
8,0
May,0
2013,0
Retrieved,0
8,0
May,0
2013,0
,0
Vesperini,0
E,1
McMillan,0
S,0
L,0
W,0
d,0
Ercole,1
A,1
et,1
al,1
2010,0
Intermediate,1
Mass,0
Black,0
Holes,0
in,1
Early,1
Globular,0
Clusters,0
The,0
Astrophysical,1
Journal,0
Letters,0
713,0
1,0
L41,0
L44,0
arXiv,1
1003,0
3470,0
Bibcode,0
2010ApJ,0
713L,0
41V,0
doi,0
10,0
1088,0
2041,0
8205,0
713,0
1,0
L41,0
S2CID,0
119120429,0
,0
Zwart,0
S,0
F,0
P,0
Baumgardt,0
H,0
Hut,0
P,0
et,1
al,1
2004,0
Formation,0
of,1
massive,0
black,0
holes,0
through,0
runaway,0
collisions,0
in,1
dense,0
young,0
star,0
clusters,0
Nature,0
428,0
6984,0
724,0
726,0
arXiv,1
astro,1
ph,0
0402622,0
Bibcode,0
2004Natur,0
428,0
724P,0
doi,0
10,0
1038,0
nature02448,0
PMID,0
15085124,0
S2CID,0
4408378,0
,0
O,1
Leary,0
R,0
M,0
Rasio,0
F,0
A,1
Fregeau,0
J,0
M,0
et,1
al,1
2006,0
Binary,0
Mergers,0
and,1
Growth,0
of,1
Black,0
Holes,0
in,1
Dense,0
Star,0
Clusters,0
The,0
Astrophysical,1
Journal,0
637,0
2,0
937,0
951,0
arXiv,1
astro,1
ph,0
0508224,0
Bibcode,0
2006ApJ,0
637,0
937O,0
doi,0
10,0
1086,0
498446,0
S2CID,0
1509957,0
,0
Page,0
D,0
N,0
2005,0
Hawking,0
radiation,0
and,1
black,0
hole,0
thermodynamics,0
New,0
Journal,0
of,1
Physics,0
7,0
1,0
203,0
arXiv,1
hep,0
th,0
0409024,0
Bibcode,0
2005NJPh,0
7,0
203P,0
doi,0
10,0
1088,0
1367,0
2630,0
7,0
1,0
203,0
S2CID,0
119047329,0
,0
Carroll,0
2004,0
Ch,0
9,0
6,0
Siegel,0
Ethan,1
2017,0
Ask,1
Ethan,1
Do,0
Black,0
Holes,0
Grow,0
Faster,0
Than,0
They,0
Evaporate,1
Forbes,0
Starts,0
With,0
A,1
Bang,0
blog,0
Archived,1
from,0
the,0
original,1
on,1
22,0
November,0
2018,0
Retrieved,0
17,0
March,0
2018,0
,0
Sivaram,0
C,0
2001,0
Black,0
hole,0
Hawking,0
radiation,0
may,0
never,0
be,0
observed,1
General,0
Relativity,0
and,1
Gravitation,0
33,0
2,0
175,0
181,0
Bibcode,0
2001GReGr,0
33,0
175S,0
doi,0
10,0
1023,0
A,1
1002753400430,0
S2CID,0
118913634,0
,0
,0
Evaporating,1
black,0
holes,0
Einstein,1
online,1
Max,0
Planck,0
Institute,1
for,0
Gravitational,0
Physics,0
2010,0
Archived,1
from,0
the,0
original,1
on,1
22,0
July,0
2011,0
Retrieved,0
12,0
December,0
2010,0
,0
Giddings,0
S,0
B,0
Mangano,0
M,0
L,0
2008,0
Astrophysical,1
implications,1
of,1
hypothetical,0
stable,0
TeV,0
scale,0
black,0
holes,0
Physical,0
Review,0
D,0
78,0
3,0
035009,0
arXiv,1
0806,0
3381,0
Bibcode,0
2008PhRvD,0
78c5009G,0
doi,0
10,0
1103,0
PhysRevD,0
78,0
035009,0
S2CID,0
17240525,0
,0
Peskin,0
M,0
E,1
2008,0
The,0
end,1
of,1
the,0
world,0
at,1
the,0
Large,0
Hadron,0
Collider,0
Physics,0
1,0
14,0
Bibcode,0
2008PhyOJ,0
1,0
14P,0
doi,0
10,0
1103,0
Physics,0
1,0
14,0
,0
Fichtel,0
C,0
E,1
Bertsch,0
D,0
L,0
Dingus,0
B,0
L,0
et,1
al,1
1994,0
Search,0
of,1
the,0
energetic,1
gamma,0
ray,0
experiment,1
telescope,0
EGRET,1
data,0
for,0
high,0
energy,1
gamma,0
ray,0
microsecond,0
bursts,0
Astrophysical,1
Journal,0
434,0
2,0
557,0
559,0
Bibcode,0
1994ApJ,0
434,0
557F,0
doi,0
10,0
1086,0
174758,0
,0
Naeye,0
R,0
Testing,0
Fundamental,0
Physics,0
NASA,0
Archived,1
from,0
the,0
original,1
on,1
31,0
August,1
2008,0
Retrieved,0
16,0
September,0
2008,0
,0
Frautschi,0
S,0
1982,0
Entropy,1
in,1
an,1
Expanding,1
Universe,1
Science,0
217,0
4560,0
593,0
599,0
Bibcode,0
1982Sci,0
217,0
593F,0
doi,0
10,0
1126,0
science,0
217,0
4560,0
593,0
PMID,0
17817517,0
S2CID,0
27717447,0
See,0
page,0
596,0
table,0
1,0
and,1
section,0
black,0
hole,0
decay,0
and,1
previous,0
sentence,0
on,1
that,0
page,0
,0
Page,0
Don,0
N,0
1976,0
Particle,0
emission,1
rates,0
from,0
a,1
black,0
hole,0
Massless,0
particles,0
from,0
an,1
uncharged,1
nonrotating,0
hole,0
Physical,0
Review,0
D,0
13,0
2,0
198,0
206,0
Bibcode,0
1976PhRvD,0
13,0
198P,0
doi,0
10,0
1103,0
PhysRevD,0
13,0
198,0
See,0
in,1
particular,0
equation,1
27,0
,0
,0
Black,0
Holes,0
Science,0
Mission,0
Directorate,0
NASA,0
Archived,1
from,0
the,0
original,1
on,1
17,0
November,0
2017,0
Retrieved,0
17,0
March,0
2018,0
,0
,0
April,1
2017,0
Observations,1
Event,1
Horizon,0
Telescope,0
Archived,1
from,0
the,0
original,1
on,1
10,0
April,1
2019,0
Retrieved,0
11,0
April,1
2019,0
,0
Overbye,1
Dennis,0
24,0
January,0
2024,0
That,0
Famous,0
Black,0
Hole,0
Gets,0
a,1
Second,0
Look,0
Repeated,0
studies,0
of,1
the,0
supermassive,0
black,0
hole,0
in,1
the,0
galaxy,0
Messier,0
87,0
confirm,0
that,0
it,1
continues,0
to,0
act,1
as,1
Einstein,1
s,0
theory,0
predicted,0
it,1
would,0
The,0
New,0
York,0
Times,0
Archived,1
from,0
the,0
original,1
on,1
24,0
January,0
2024,0
Retrieved,0
25,0
January,0
2024,0
,0
Overbye,1
Dennis,0
10,0
April,1
2019,0
Darkness,0
Visible,0
Finally,0
Astronomers,1
Capture,0
First,0
Ever,1
Image,1
of,1
a,1
Black,0
Hole,0
The,0
New,0
York,0
Times,0
Archived,1
from,0
the,0
original,1
on,1
21,0
May,0
2019,0
Retrieved,0
11,0
April,1
2019,0
,0
AP,1
10,0
April,1
2019,0
Astronomers,1
Reveal,0
the,0
First,0
Picture,0
of,1
a,1
Black,0
Hole,0
The,0
New,0
York,0
Times,0
video,0
Archived,1
from,0
the,0
original,1
on,1
22,0
May,0
2019,0
Retrieved,0
11,0
April,1
2019,0
,0
Doeleman,0
Shep,0
4,0
April,1
2016,0
The,0
Event,1
Horizon,0
Telescope,0
Imaging,1
and,1
Time,0
Resolving,0
a,1
Black,0
Hole,0
Physics,0
Berkeley,0
Event,1
occurs,1
at,1
46,0
50,0
Archived,1
from,0
the,0
original,1
on,1
1,0
December,0
2016,0
Retrieved,0
8,0
July,0
2016,0
,0
Grossman,0
Lisa,0
Conover,0
Emily,1
10,0
April,1
2019,0
The,0
first,0
picture,0
of,1
a,1
black,0
hole,0
opens,1
a,1
new,0
era,1
of,1
astrophysics,1
Science,0
News,0
Archived,1
from,0
the,0
original,1
on,1
27,0
April,1
2019,0
Retrieved,0
11,0
April,1
2019,0
,0
This,0
article,1
incorporates,1
text,0
available,1
under,1
the,0
CC,0
BY,0
4,0
0,0
license,0
Astronomers,1
Reveal,0
First,0
Image,1
of,1
the,0
Black,0
Hole,0
at,1
the,0
Heart,0
of,1
Our,1
Galaxy,0
eventhorizontelescope,1
org,1
12,0
May,0
2022,0
Retrieved,0
22,0
June,0
2022,0
,0
C,0
Bower,0
Geoffrey,0
May,0
2022,0
Focus,0
on,1
First,0
Sgr,0
A,1
Results,0
from,0
the,0
Event,1
Horizon,0
Telescope,0
The,0
Astrophysical,1
Journal,0
Letters,0
2041,0
8205,0
,0
Event,1
Horizon,0
Telescope,0
Collaboration,0
2021,0
First,0
M87,0
Event,1
Horizon,0
Telescope,0
Results,0
VII,0
Polarization,0
of,1
the,0
Ring,0
The,0
Astrophysical,1
Journal,0
910,0
1,0
L12,0
arXiv,1
2105,0
01169,0
Bibcode,0
2021ApJ,0
910L,0
12E,0
doi,0
10,0
3847,0
2041,0
8213,0
abe71d,1
S2CID,0
233851995,0
,0
,0
The,0
first,0
picture,0
of,1
a,1
black,0
hole,0
opens,1
a,1
new,0
era,1
of,1
astrophysics,1
Science,0
News,0
10,0
April,1
2019,0
Archived,1
from,0
the,0
original,1
on,1
27,0
April,1
2019,0
Retrieved,0
30,0
September,0
2019,0
,0
Johnson,0
M,0
D,0
Fish,0
V,0
L,0
Doeleman,0
S,0
S,0
Marrone,0
D,0
P,0
Plambeck,0
R,0
L,0
Wardle,0
J,0
F,0
C,0
Akiyama,1
K,0
Asada,1
K,0
Beaudoin,0
C,0
4,0
December,0
2015,0
Resolved,0
magnetic,0
field,0
structure,0
and,1
variability,0
near,0
the,0
event,1
horizon,0
of,1
Sagittarius,0
A,1
Science,0
350,0
6265,0
1242,0
1245,0
arXiv,1
1512,0
01220,0
Bibcode,0
2015Sci,0
350,0
1242J,0
doi,0
10,0
1126,0
science,0
aac7087,1
PMID,0
26785487,0
S2CID,0
21730194,0
,0
,0
Event,1
Horizon,0
Telescope,0
Reveals,0
Magnetic,0
Fields,0
at,1
Milky,0
Way,0
s,0
Central,0
Black,0
Hole,0
cfa,0
harvard,0
edu,1
3,0
December,0
2015,0
Archived,1
from,0
the,0
original,1
on,1
31,0
December,0
2015,0
Retrieved,0
12,0
January,0
2016,0
,0
Overbye,1
Dennis,0
26,0
April,1
2023,0
A,1
Fresh,0
View,0
of,1
an,1
Increasingly,1
Familiar,0
Black,0
Hole,0
Radio,0
astronomers,1
have,0
captured,0
a,1
wide,0
angle,1
image,1
of,1
one,1
of,1
the,0
most,0
violent,0
locales,0
in,1
the,0
cosmos,0
The,0
New,0
York,0
Times,0
Archived,1
from,0
the,0
original,1
on,1
26,0
April,1
2023,0
Retrieved,0
26,0
April,1
2023,0
,0
Lu,0
Ru,0
Sen,0
et,1
al,1
26,0
April,1
2023,0
A,1
ring,0
like,0
accretion,1
structure,0
in,1
M87,0
connecting,0
its,1
black,0
hole,0
and,1
jet,0
Nature,0
616,0
7958,0
686,0
690,0
arXiv,1
2304,0
13252,0
Bibcode,0
2023Natur,0
616,0
686L,0
doi,0
10,0
1038,0
s41586,0
023,0
05843,0
w,0
PMC,0
10132962,0
PMID,0
37100940,0
,0
Overbye,1
Dennis,0
11,0
February,0
2016,0
Physicists,0
Detect,0
Gravitational,0
Waves,0
Proving,0
Einstein,1
Right,0
The,0
New,0
York,0
Times,0
Archived,1
from,0
the,0
original,1
on,1
11,0
February,0
2016,0
